id,name,category,alt_categories,phone,phone_fmt,area_code,phones_all,email,email_owned,website,websites_all,socials,social_platforms,best_contact,address,city,state,zip,country,lat,lon,tier,tier_reason,builder,industry_fit,outreach_score,score,completeness,confidence,is_chain,pitch,source_dataset,source_id
7b6de4f3-073c-4fb4-ba7d-b8934311abf9,AAU Tax Preparation Service,accountant,trusts|financial_service,+17076434112,(707) 643-4112,707,+17076434112,aau123@hotmail.com,0,,,https://www.facebook.com/747416105390631,facebook,phone,1810 Mini Dr,Vallejo,CA,94589-1413,US,38.15190124511719,-122.26168823242188,A,No website,,high,100,97,100,0.6827100515365601,0,"Hi, I came across AAU Tax Preparation Service in Vallejo and noticed you don't have a website yet — for a accountant, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Vallejo businesses and can send a free mockup.",meta,747416105390631
989637ad-6f2e-45a7-a6da-cf083fa8e4be,Doud Bookkeeping & Tax Service,accountant,trusts|financial_service,+17072559144,(707) 255-9144,707,+17072559144,doudbkpg@aol.com,0,,,https://www.facebook.com/151725134869007,facebook,phone,1732 Jefferson St,Napa,CA,94559-1737,US,38.30340576171875,-122.2937240600586,A,No website,,high,100,99,100,0.9199122190475464,0,"Hi, I came across Doud Bookkeeping & Tax Service in Napa and noticed you don't have a website yet — for a accountant, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Napa businesses and can send a free mockup.",meta,151725134869007
28a7771c-6302-4eb3-b76e-a1b978f917d1,Hernandez Bookkeeping and Income Tax Services LLC,accountant,financial_service|trusts,+17072658173,(707) 265-8173,707,+17072658173,lillyhn9@gmail.com,0,http://liliahernandezbookkeepining.business.site/,http://liliahernandezbookkeepining.business.site/,https://www.facebook.com/1848834008725371,facebook,phone,1941 Jefferson St,Napa,CA,94559-1216,US,38.30528259277344,-122.2950210571289,B,DIY builder site (Google Business) - upsell to custom,Google Business,high,100,84,100,0.9199122190475464,0,"Hi, I found Hernandez Bookkeeping and Income Tax Services LLC in Napa and saw the site is on Google Business. I can give you a faster, more professional custom site that ranks better on Google — worth a quick look at a free mockup?",meta,1848834008725371
5bf9ffc1-128a-48d4-8e30-dc919661055c,Lara's Income Tax,accountant,financial_service,+17073058764,(707) 305-8764,707,+17073058764,emiliolara5@outlook.com,0,,,https://www.facebook.com/108411504086339,facebook,phone,100 American Canyon Rd,American Canyon,CA,94503,US,38.16602325439453,-122.25414276123047,A,No website,,high,100,99,100,0.9199122190475464,0,"Hi, I came across Lara's Income Tax in American Canyon and noticed you don't have a website yet — for a accountant, that's a lot of locals searching Google and not finding you. I build fast, modern sites for American Canyon businesses and can send a free mockup.",meta,108411504086339
198eee55-a76f-410a-9427-35c7b3360b81,"Layman's Tax Service, Inc.",accountant,trusts|financial_service,+15107588299,(510) 758-8299,510,+15107588299,laymanstax@yahoo.com,0,http://www.twitter.com/Laymans_Tax,http://www.twitter.com/Laymans_Tax,https://www.facebook.com/411957417817,facebook,phone,109 Camino Dorado,Napa,CA,94558-6213,US,38.230159759521484,-122.25633239746094,A,Social/listing only - no owned site,,high,100,97,100,0.6540856957435608,0,"Hi, I came across Layman's Tax Service, Inc. in Napa and noticed you don't have a website yet — for a accountant, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Napa businesses and can send a free mockup.",meta,411957417817
2a6d1c1c-4d6a-4ebf-b027-16f9d5e43ca2,Michael Pettersen Bookkeeping & Tax,accountant,financial_service|professional_services,+17074229744,(707) 422-9744,707,+17074229744,michaelpettersenea@gmail.com,0,,,https://www.facebook.com/287014124758311,facebook,phone,2333 Courage Dr,Fairfield,CA,94533-6715,US,38.23499298095703,-122.07451629638672,A,No website,,high,100,99,100,0.9199122190475464,0,"Hi, I came across Michael Pettersen Bookkeeping & Tax in Fairfield and noticed you don't have a website yet — for a accountant, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Fairfield businesses and can send a free mockup.",meta,287014124758311
4b07d29e-7f89-42c5-8267-029b8120f8db,"Patrick F. Fetzer, CPA",accountant,financial_service|professional_services,+17079679691,(707) 967-9691,707,+17079679691,,0,,,https://www.facebook.com/145312245604285,facebook,phone,1030 Main St,St Helena,CA,94574-2056,US,38.503021240234375,-122.4655532836914,A,No website,,high,100,80,83,0.5390486121177673,0,"Hi, I came across Patrick F. Fetzer, CPA in St Helena and noticed you don't have a website yet — for a accountant, that's a lot of locals searching Google and not finding you. I build fast, modern sites for St Helena businesses and can send a free mockup.",meta,145312245604285
7d34cc61-61c2-4f40-8f99-cf47d427219a,Robert C. Wright,acupuncture,hospital|chinese_restaurant,+17072555124,(707) 255-5124,707,+17072555124,,0,,,https://www.facebook.com/1200386246658429,facebook,phone,935 Trancas St,Napa,CA,94558-2932,US,38.3229866027832,-122.2948226928711,A,No website,,high,100,79,83,0.436673104763031,0,"Hi, I came across Robert C. Wright in Napa and noticed you don't have a website yet — for a acupuncture, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Napa businesses and can send a free mockup.",meta,1200386246658429
e722dfe1-e4e3-4279-ad69-3d8595d67726,The Wellness Principle,acupuncture,naturopathic_holistic|health_and_medical,+17074180010,(707) 418-0010,707,+17074180010,,0,,,https://www.facebook.com/346463802530255,facebook,phone,2180 Jefferson St,Napa,CA,94559-1200,US,38.306949615478516,-122.29508209228516,A,No website,,high,100,83,83,0.7512578368186951,0,"Hi, I came across The Wellness Principle in Napa and noticed you don't have a website yet — for a acupuncture, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Napa businesses and can send a free mockup.",meta,346463802530255
a2576b4e-a6ab-447b-b1cd-2ece54a8ef39,Golden Churro,american_restaurant,ice_cream_shop|restaurant,+17078125466,(707) 812-5466,707,+17078125466,oscarchicatti@yahoo.com,0,,,https://www.facebook.com/1212958252115726,facebook,phone,195 Gasser Dr,Napa,CA,94559-4044,US,38.28288650512695,-122.2800521850586,A,No website,,high,100,99,100,0.8891355395317078,0,"Hi, I came across Golden Churro in Napa and noticed you don't have a website yet — for a american restaurant, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Napa businesses and can send a free mockup.",meta,1212958252115726
ea12ed1c-49dd-497d-bf4a-bd92760030c2,North Napa BBQ,american_restaurant,,(707) 253-2859,(707) 253-2859,707,(707) 253-2859,,0,,,https://www.facebook.com/111460952249759,facebook,phone,4084 Byway E,Napa,CA,94558,US,38.333866119384766,-122.31906127929688,A,No website,,high,100,84,83,0.9406141638755798,0,"Hi, I came across North Napa BBQ in Napa and noticed you don't have a website yet — for a american restaurant, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Napa businesses and can send a free mockup.",Foursquare,5cc070b404d1ae002c69aba5
b13466b9-50fa-4304-a6b9-5ee14c2e6d83,Middletown Antiques,antique_store,,(707) 987-2633,(707) 987-2633,707,(707) 987-2633,,0,,,https://www.facebook.com/104856242914987,facebook,phone,24524 Bradford Rd,Middletown,CA,95461,US,38.69889450073242,-122.60020446777344,A,No website,,high,100,83,83,0.77,0,"Hi, I came across Middletown Antiques in Middletown and noticed you don't have a website yet — for a antique store, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Middletown businesses and can send a free mockup.",Foursquare,5d17c6c45cbbb2002f0e0849
3c57dc63-035e-413c-965c-70f1b0cee600,Seaside Souvenirs,antique_store,flowers_and_gifts_shop,+17077762873,(707) 776-2873,707,+17077762873,,0,,,https://www.facebook.com/175492029322539,facebook,phone,153 Kentucky St,Petaluma,CA,94952-2304,US,38.234981536865234,-122.64205169677734,A,No website,,high,100,81,83,0.6489433646202087,0,"Hi, I came across Seaside Souvenirs in Petaluma and noticed you don't have a website yet — for a antique store, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Petaluma businesses and can send a free mockup.",meta,175492029322539
722bb4a2-79b9-46ec-984d-8ef143e1619a,The Junkyard Gypsy,antique_store,,(707) 775-5597,(707) 775-5597,707,(707) 775-5597,thejunkyardgypsy@gmail.com,0,,,https://www.facebook.com/206104566161625,facebook,phone,8 Liberty St,Petaluma,CA,94952,US,38.23204040527344,-122.64215850830078,A,No website,,high,100,98,100,0.77,0,"Hi, I came across The Junkyard Gypsy in Petaluma and noticed you don't have a website yet — for a antique store, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Petaluma businesses and can send a free mockup.",Foursquare,75bce874777e4ddb2ad5e93e
02c0fce8-b8ce-4a4e-a7dd-1a8f9bfc42e1,Yesterday Antiques,antique_store,shopping|fashion_accessories_store,+17074797778,(707) 479-7778,707,+17074797778,yesterdayantiques@comcast.net,0,,,https://www.facebook.com/770966099595156,facebook,phone,300 Petaluma Blvd N,Petaluma,CA,94952-2828,US,38.237518310546875,-122.64199829101562,A,No website,,high,100,97,100,0.6706992983818054,0,"Hi, I came across Yesterday Antiques in Petaluma and noticed you don't have a website yet — for a antique store, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Petaluma businesses and can send a free mockup.",meta,770966099595156
5b593a8b-3f48-4b67-b8db-5d0d122b97f4,Advanced Auto Body Center,auto_body_shop,automotive_repair|automotive_services_and_repair,+17072269693,(707) 226-9693,707,+17072269693,advance1111@aol.com,0,https://twitter.com/AdvancedAutoBod,https://twitter.com/AdvancedAutoBod,https://www.facebook.com/383673565089460,facebook,phone,2497 2nd St,Napa,CA,94559-2216,US,38.29801559448242,-122.30120849609375,A,Social/listing only - no owned site,,high,100,99,100,0.9199122190475464,0,"Hi, I came across Advanced Auto Body Center in Napa and noticed you don't have a website yet — for a auto body shop, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Napa businesses and can send a free mockup.",meta,383673565089460
5f67bdea-f668-41ed-9ee5-6f680ec51778,Autofix Auto Repair and Collision,auto_body_shop,automotive_repair|professional_services,+17073343544,(707) 334-3544,707,+17073343544,,0,,,https://www.facebook.com/1184863078307400,facebook,phone,9 Donaldson Way W,American Canyon,CA,94503-4220,US,38.17115783691406,-122.25470733642578,A,No website,,high,100,85,83,0.9902192950248718,0,"Hi, I came across Autofix Auto Repair and Collision in American Canyon and noticed you don't have a website yet — for a auto body shop, that's a lot of locals searching Google and not finding you. I build fast, modern sites for American Canyon businesses and can send a free mockup.",meta,1184863078307400
